   9.155850000000E-001   9.177339076996E-001   3.452842000000E+000   3.459909915924E+000
   9.577570000000E-001   9.578049182892E-001   3.502558000000E+000   3.502986907959E+000
   9.181080000000E-001   9.181609153748E-001   3.453847000000E+000   3.458256959915E+000
   9.160030000000E-001   9.160659313202E-001   3.445246000000E+000   3.445588827133E+000
   9.250290000000E-001   9.312350749969E-001   3.492323000000E+000   3.510885000229E+000
   9.214080000000E-001   9.214630126953E-001   3.481495000000E+000   3.481831073761E+000
   9.223830000000E-001   9.225699901581E-001   3.457009000000E+000   3.457477092743E+000
   9.222630000000E-001   9.223060607910E-001   3.494611000000E+000   3.495088100433E+000
   9.596810000000E-001   9.598679542542E-001   3.562801000000E+000   3.563268184662E+000
   9.301430000000E-001   9.328210353851E-001   3.545545000000E+000   3.567411184311E+000
   9.245700000000E-001   9.246320724487E-001   3.469475000000E+000   3.469823122025E+000
   9.186800000000E-001   9.188618659973E-001   3.449227000000E+000   3.449634075165E+000
   9.259410000000E-001   9.365839958191E-001   3.467553000000E+000   3.489930152893E+000
   9.233910000000E-001   9.235708713531E-001   3.482973000000E+000   3.483486175537E+000
   9.158330000000E-001   9.160189628601E-001   3.432120000000E+000   3.432592153549E+000
   9.354030000001E-001   9.354898929596E-001   3.472071000000E+000   3.472452878952E+000
   9.123209999999E-001   9.142589569092E-001   3.433864000000E+000   3.440633058548E+000
   9.279520000000E-001   9.281299114227E-001   3.466602000000E+000   3.467116117477E+000
   9.134440000000E-001   9.135088920593E-001   3.436094000000E+000   3.436678171158E+000
   8.977450000001E-001   9.433009624481E-001   3.463213000000E+000   3.527859926224E+000
   9.097509999999E-001   9.098079204559E-001   3.401879000000E+000   3.402271986008E+000
   9.189280000001E-001   9.189739227295E-001   3.433233000000E+000   3.433517217636E+000
   9.181540000000E-001   9.183638095856E-001   3.438703000000E+000   3.439227819443E+000
   9.227560000000E-001   9.268190860748E-001   3.472196000000E+000   3.481868982315E+000
   9.130890000000E-001   9.132549762726E-001   3.420099000000E+000   3.420495986938E+000
   9.240280000000E-001   9.242279529572E-001   3.463241000000E+000   3.463757991791E+000
   9.115929999999E-001   9.116680622101E-001   3.429856000000E+000   3.430271148682E+000
   9.132969999999E-001   9.133560657501E-001   3.415867000000E+000   3.416407108307E+000
   9.210889999999E-001   9.211599826813E-001   3.442776000000E+000   3.451303005219E+000
